Fecha,Concepto,Energia_Dia_kWh,Inc_Dia_Porc,Energia_Mes_kWh,Inc_Mes_Porc,Energia_Año_kWh,Inc_Año_Porc,Ultimos_365_Dias_kWh
2026/03/15,Generación Turbinas a Diesel,"627,150.857",5.667,"37,197,456.585",1.715,"208,656,883.696",0.301,"645,129,757.495"
2026/03/15,Generación Motores Bunker,"1,534,016.770",-10.443,"97,611,496.232",1.597,"531,296,958.438",0.290,"1,628,405,192.234"
2026/03/15,Generación de Otros Tipos,"249,239.441",20.243,"4,775,915.049",5.506,"25,816,439.054",0.975,"666,547,304.483"
2026/03/15,Total Generación,"99,221,398.790",-5.065,"1,529,897,738.178",6.935,"7,228,982,927.364",1.392,"34,699,642,686.024"
2026/03/15,Importación de Colombia,"95,827.062",-15.520,"1,869,505.470",5.403,"130,237,806.911",0.074,"495,760,418.503"
2026/03/15,Importación de Perú,1.537,7.033,26.647,6.121,59.692,2.643,59.708
2026/03/15,Total Importación,"95,828.599",-15.520,"1,869,532.117",5.403,"130,237,866.603",0.074,"495,760,478.211"
2026/03/15,Exportación a Colombia,"85,294.676",-41.220,"1,748,274.040",5.129,"6,252,667.903",1.383,"149,971,269.760"
2026/03/15,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/15,Total Exportación,"85,294.676",-41.220,"1,748,274.040",5.129,"6,252,667.903",1.383,"150,473,472.696"
2026/03/15,Demanda Distribución,"86,752,028.942",-5.625,"1,376,401,463.253",6.727,"6,616,569,107.685",1.329,"31,367,136,254.442"
2026/03/15,Total Pérdidas Transporte,"10,696,647.560",0.521,"51,230,121.721",26.390,"179,285,620.887",6.345,"1,382,840,940.380"
2026/03/16,Generación Hidráulica,"96,276,903.085",3.550,"1,372,456,670.231",7.544,"5,981,675,924.451",1.636,"29,772,085,697.681"
2026/03/16,Generación Vapor Bunker,"2,811,343.357",12.132,"93,177,224.188",3.111,"465,153,833.522",0.608,"1,528,220,753.366"
2026/03/16,Generación Turbinas a Gas,"1,512,002.053",13.872,"25,279,224.388",6.362,"116,983,136.698",1.309,"469,317,336.145"
2026/03/16,Generación Turbinas a Diesel,"2,889,334.501",360.708,"40,086,791.086",7.768,"211,546,218.197",1.385,"645,491,518.602"
2026/03/16,Generación Motores Bunker,"4,354,501.951",183.863,"101,965,998.183",4.461,"535,651,460.389",0.820,"1,631,912,946.858"
2026/03/16,Generación de Otros Tipos,"286,809.249",15.074,"5,062,724.298",6.005,"26,103,248.303",1.111,"666,531,676.246"
2026/03/16,Total Generación,"108,130,894.196",8.979,"1,638,028,632.374",7.068,"7,337,113,821.560",1.496,"34,713,559,928.898"
2026/03/16,Importación de Colombia,"113,470.774",18.412,"1,982,976.244",6.070,"130,351,277.685",0.087,"495,815,806.100"
2026/03/16,Importación de Perú,0.000,-100.000,26.647,0.000,59.692,0.000,59.708
2026/03/16,Total Importación,"113,470.774",18.410,"1,983,002.891",6.069,"130,351,337.377",0.087,"495,815,865.808"
2026/03/16,Exportación a Colombia,"109,057.269",27.859,"1,857,331.309",6.238,"6,361,725.172",1.744,"146,360,637.297"
2026/03/16,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/16,Total Exportación,"109,057.269",27.859,"1,857,331.309",6.238,"6,361,725.172",1.744,"146,862,840.233"
2026/03/16,Demanda Distribución,"94,972,527.470",9.476,"1,471,373,990.723",6.900,"6,711,541,635.155",1.435,"31,381,654,308.765"
2026/03/16,Total Pérdidas Transporte,"8,521,469.031",-20.335,"59,751,590.752",16.634,"187,807,089.918",4.753,"1,382,414,022.604"
2026/03/17,Generación Hidráulica,"88,878,504.455",-7.685,"1,461,335,174.686",6.476,"6,070,554,428.906",1.486,"29,770,910,362.191"
2026/03/17,Generación Vapor Bunker,"3,540,668.569",25.942,"96,717,892.757",3.800,"468,694,502.091",0.761,"1,527,350,594.789"
2026/03/17,Generación Turbinas a Gas,"1,928,353.915",27.536,"27,207,578.303",7.628,"118,911,490.613",1.648,"469,967,994.955"
2026/03/17,Generación Turbinas a Diesel,"4,383,184.399",51.702,"44,469,975.485",10.934,"215,929,402.596",2.072,"647,876,011.117"
2026/03/17,Generación Motores Bunker,"6,896,458.517",58.375,"108,862,456.700",6.763,"542,547,918.906",1.287,"1,638,275,996.239"
2026/03/17,Generación de Otros Tipos,"260,856.783",-9.049,"5,323,581.081",5.152,"26,364,105.086",0.999,"666,497,675.847"
2026/03/17,Total Generación,"105,888,026.638",-2.074,"1,743,916,659.012",6.464,"7,443,001,848.198",1.443,"34,720,878,635.138"
2026/03/17,Importación de Colombia,"146,855.181",29.421,"2,129,831.425",7.406,"130,498,132.866",0.113,"495,897,320.151"
2026/03/17,Importación de Perú,0.000,0.000,26.647,0.000,59.692,0.000,59.708
2026/03/17,Total Importación,"146,855.181",29.421,"2,129,858.072",7.406,"130,498,192.558",0.113,"495,897,379.859"
2026/03/17,Exportación a Colombia,"116,858.241",7.153,"1,974,189.550",6.292,"6,478,583.413",1.837,"143,415,638.736"
2026/03/17,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/17,Total Exportación,"116,858.241",7.153,"1,974,189.550",6.292,"6,478,583.413",1.837,"143,917,841.672"
2026/03/17,Demanda Distribución,"96,727,058.564",1.847,"1,568,101,049.287",6.574,"6,808,268,693.719",1.441,"31,392,876,160.325"
2026/03/17,Total Pérdidas Transporte,"2,033,649.714",-76.135,"61,785,240.466",3.404,"189,840,739.632",1.083,"1,375,208,340.914"
2026/03/18,Generación Hidráulica,"26,263,717.005",-70.450,"1,487,598,891.691",1.797,"6,096,818,145.911",0.433,"29,706,746,054.167"
2026/03/18,Generación Turbinas a Diesel,"1,031,020.951",-76.478,"45,500,996.436",2.318,"216,960,423.547",0.477,"645,842,688.504"
2026/03/18,Total Generación,"27,294,737.956",-70.733,"1,533,099,888.127",1.813,"6,313,778,569.458",0.434,"30,352,588,742.671"
2026/03/18,Importación de Colombia,"178,889.163",21.813,"2,308,720.588",8.399,"130,677,022.029",0.137,"495,970,611.824"
2026/03/18,Importación de Perú,0.000,0.000,26.647,0.000,59.692,0.000,59.708
2026/03/18,Total Importación,"178,889.163",21.813,"2,308,747.235",8.399,"130,677,081.721",0.137,"495,970,671.532"
2026/03/18,Exportación a Colombia,"99,764.049",-14.628,"2,073,953.599",5.053,"6,578,347.462",1.540,"142,632,978.653"
2026/03/18,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/18,Total Exportación,"99,764.049",-14.628,"2,073,953.599",5.053,"6,578,347.462",1.540,"143,135,181.589"
2026/03/18,Demanda Distribución,"304,454.018",-99.685,"1,568,405,503.305",0.019,"6,808,573,147.737",0.004,"31,302,425,239.537"
2026/03/18,Total Pérdidas Transporte,"27,069,409.052",-887.961,"-35,070,821.542",-43.562,"-370,695,844.020",-6.805,"-597,001,006.923"
2026/03/19,Generación Hidráulica,"87,615,621.349",233.599,"1,575,214,513.040",5.890,"6,184,433,767.260",1.437,"29,701,040,901.558"
2026/03/19,Generación Vapor Bunker,"6,993,763.499",55.949,"113,431,572.913",6.571,"487,866,757.737",1.454,"1,538,497,865.557"
2026/03/19,Generación Turbinas a Gas,"1,952,278.340",0.714,"31,098,294.750",6.698,"122,802,207.280",1.615,"471,347,775.573"
2026/03/19,Generación Turbinas a Diesel,"4,459,334.261",332.516,"49,960,330.697",9.801,"221,419,757.808",2.055,"647,171,059.654"
2026/03/19,Generación Motores Bunker,"7,142,502.225",-0.310,"123,170,384.624",6.156,"557,487,160.921",1.298,"1,652,142,116.039"
2026/03/19,Generación de Otros Tipos,"356,029.829",19.033,"5,979,622.882",6.331,"27,033,706.941",1.335,"405,137,237.485"
2026/03/19,Total Generación,"108,519,529.503",297.584,"1,898,854,718.906",23.857,"7,601,043,357.947",20.388,"34,415,336,955.866"
2026/03/19,Importación de Colombia,"180,451.470",0.873,"2,489,172.058",7.816,"130,857,473.499",0.138,"496,075,954.369"
2026/03/19,Importación de Perú,0.000,0.000,26.647,0.000,59.692,0.000,59.708
2026/03/19,Total Importación,"180,451.470",0.873,"2,489,198.705",7.816,"130,857,533.191",0.138,"496,076,014.077"
2026/03/19,Exportación a Colombia,"110,803.236",11.065,"2,184,756.835",5.343,"6,689,150.698",1.684,"140,044,156.858"
2026/03/19,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/19,Total Exportación,"110,803.236",11.065,"2,184,756.835",5.343,"6,689,150.698",1.684,"140,546,359.794"
2026/03/19,Demanda Distribución,"99,256,178.908","32,501.369","1,667,661,682.213",6.328,"6,907,829,326.645",1.458,"31,309,977,248.834"
2026/03/19,Total Pérdidas Transporte,"1,834,466.775",-93.223,"102,347,471.057",-391.831,"232,861,545.933",-162.817,"1,403,610,007.791"
2026/03/20,Generación Hidráulica,"65,883,064.599",-24.804,"1,641,097,577.639",4.182,"6,250,316,831.859",1.065,"29,675,753,295.627"
2026/03/20,Generación Vapor Bunker,"7,029,350.988",0.509,"120,460,923.901",6.197,"494,896,108.725",1.441,"1,542,787,034.285"
2026/03/20,Generación Turbinas a Gas,"1,928,381.499",-1.224,"33,026,676.249",6.201,"124,730,588.779",1.570,"471,904,228.057"
2026/03/20,Generación Turbinas a Diesel,"4,063,965.200",-8.866,"54,024,295.897",8.134,"225,483,723.008",1.835,"647,897,999.741"
2026/03/20,Generación Motores Bunker,"4,918,466.777",-31.138,"128,088,851.401",3.993,"562,405,627.698",0.882,"1,656,084,403.240"
2026/03/20,Generación de Otros Tipos,"293,579.024",-17.541,"6,273,201.906",4.910,"27,327,285.965",1.086,"404,689,073.441"
2026/03/20,Total Generación,"84,116,808.087",-22.487,"1,982,971,526.993",4.430,"7,685,160,166.034",1.107,"34,399,116,034.391"
2026/03/20,Importación de Colombia,"149,743.314",-17.017,"2,638,915.372",6.016,"131,007,216.813",0.114,"496,120,676.840"
2026/03/20,Importación de Perú,1.672,100.000,28.319,6.275,61.364,2.801,61.380
2026/03/20,Total Importación,"149,744.986",-17.016,"2,638,943.691",6.016,"131,007,278.177",0.114,"496,120,738.220"
2026/03/20,Exportación a Colombia,"114,055.836",2.935,"2,298,812.671",5.221,"6,803,206.534",1.705,"138,844,940.973"
2026/03/20,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/20,Total Exportación,"114,055.836",2.935,"2,298,812.671",5.221,"6,803,206.534",1.705,"139,347,143.909"
2026/03/20,Demanda Distribución,"96,948,513.820",-2.325,"1,764,610,196.033",5.813,"7,004,777,840.465",1.403,"31,315,831,560.770"
2026/03/20,Total Pérdidas Transporte,"-18,008,062.384","-1,081.651","84,339,408.673",-17.595,"214,853,483.549",-7.733,"1,379,284,591.251"
2026/03/21,Generación Hidráulica,"61,548,178.469",-6.580,"1,702,645,756.108",3.750,"6,311,865,010.328",0.985,"29,644,837,834.179"
2026/03/21,Generación Vapor Bunker,"6,875,783.652",-2.185,"127,336,707.553",5.708,"501,771,892.377",1.389,"1,546,854,787.185"
2026/03/21,Generación Turbinas a Gas,"1,130,210.014",-41.391,"34,156,886.263",3.422,"125,860,798.793",0.906,"471,485,167.107"
2026/03/21,Generación Turbinas a Diesel,"4,133,934.638",1.722,"58,158,230.535",7.652,"229,617,657.646",1.833,"648,782,256.258"
2026/03/21,Generación Motores Bunker,"4,854,158.060",-1.307,"132,943,009.461",3.790,"567,259,785.758",0.863,"1,662,357,140.582"
2026/03/21,Generación de Otros Tipos,"238,610.385",-18.724,"6,511,812.291",3.804,"27,565,896.350",0.873,"404,221,213.331"
2026/03/21,Total Generación,"78,780,875.218",-6.343,"2,061,752,402.211",3.973,"7,763,941,041.252",1.025,"34,378,538,398.642"
2026/03/21,Importación de Colombia,"172,957.571",15.503,"2,811,872.943",6.554,"131,180,174.384",0.132,"496,162,768.926"
2026/03/21,Importación de Perú,1.923,15.012,30.242,6.790,63.287,3.134,63.303
2026/03/21,Total Importación,"172,959.494",15.503,"2,811,903.185",6.554,"131,180,237.671",0.132,"496,162,832.229"
2026/03/21,Exportación a Colombia,"115,891.562",1.609,"2,414,704.233",5.041,"6,919,098.096",1.703,"137,977,409.231"
2026/03/21,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/21,Total Exportación,"115,891.562",1.609,"2,414,704.233",5.041,"6,919,098.096",1.703,"138,479,612.167"
2026/03/21,Demanda Distribución,"91,978,103.317",-5.127,"1,856,588,299.350",5.212,"7,096,755,943.782",1.313,"31,315,148,981.762"
2026/03/21,Total Pérdidas Transporte,"-18,232,928.612",1.249,"66,106,480.061",-21.619,"196,620,554.937",-8.486,"1,354,494,283.029"
2026/03/22,Generación Hidráulica,"55,778,887.261",-9.374,"1,758,424,643.369",3.276,"6,367,643,897.589",0.884,"29,612,971,424.905"
2026/03/22,Generación Vapor Bunker,"6,780,138.986",-1.391,"134,116,846.539",5.325,"508,552,031.363",1.351,"1,550,495,134.883"
2026/03/22,Generación Turbinas a Gas,"1,238,068.650",9.543,"35,394,954.913",3.625,"127,098,867.443",0.984,"471,311,072.759"
2026/03/22,Generación Turbinas a Diesel,"4,241,193.465",2.595,"62,399,424.000",7.293,"233,858,851.111",1.847,"650,115,069.285"
2026/03/22,Generación Motores Bunker,"4,876,293.619",0.456,"137,819,303.080",3.668,"572,136,079.377",0.860,"1,668,929,322.653"
2026/03/22,Generación de Otros Tipos,"219,806.756",-7.880,"6,731,619.047",3.376,"27,785,703.106",0.797,"403,770,891.625"
2026/03/22,Total Generación,"73,134,388.737",-7.167,"2,134,886,790.948",3.547,"7,837,075,429.989",0.942,"34,357,592,916.110"
2026/03/22,Importación de Colombia,"125,619.496",-27.370,"2,937,492.439",4.467,"131,305,793.880",0.096,"496,165,290.980"
2026/03/22,Importación de Perú,6.402,232.917,36.644,21.169,69.689,10.116,69.705
2026/03/22,Total Importación,"125,625.898",-27.367,"2,937,529.083",4.468,"131,305,863.569",0.096,"496,165,360.685"
2026/03/22,Exportación a Colombia,"123,962.409",6.964,"2,538,666.642",5.134,"7,043,060.505",1.792,"137,569,075.914"
2026/03/22,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/22,Total Exportación,"123,962.409",6.964,"2,538,666.642",5.134,"7,043,060.505",1.792,"138,071,278.850"
2026/03/22,Demanda Distribución,"86,180,417.635",-6.303,"1,942,768,716.985",4.642,"7,182,936,361.417",1.214,"31,313,722,054.109"
2026/03/22,Total Pérdidas Transporte,"-18,140,465.784",-0.507,"47,966,014.277",-27.441,"178,480,089.153",-9.226,"1,329,264,729.558"
2026/03/23,Generación Hidráulica,"57,633,545.154",3.325,"1,816,058,188.523",3.278,"6,425,277,442.743",0.905,"29,587,179,168.890"
2026/03/23,Generación Vapor Bunker,"6,562,565.262",-3.209,"140,679,411.801",4.893,"515,114,596.625",1.290,"1,554,865,628.633"
2026/03/23,Generación Turbinas a Gas,"1,475,200.426",19.153,"36,870,155.339",4.168,"128,574,067.869",1.161,"471,341,101.926"
2026/03/23,Generación Turbinas a Diesel,"4,306,494.349",1.540,"66,705,918.349",6.901,"238,165,345.460",1.841,"651,436,056.604"
2026/03/23,Generación Motores Bunker,"4,968,660.247",1.894,"142,787,963.327",3.605,"577,104,739.624",0.868,"1,675,608,432.526"
2026/03/23,Generación de Otros Tipos,"187,599.779",-14.652,"6,919,218.826",2.787,"27,973,302.885",0.675,"403,510,865.453"
2026/03/23,Total Generación,"75,134,065.217",2.734,"2,210,020,856.165",3.519,"7,912,209,495.206",0.959,"34,343,941,254.032"
2026/03/23,Importación de Colombia,"128,725.174",2.472,"3,066,217.613",4.382,"131,434,519.054",0.098,"496,183,915.745"
2026/03/23,Importación de Perú,0.000,-100.000,36.644,0.000,69.689,0.000,69.705
2026/03/23,Total Importación,"128,725.174",2.467,"3,066,254.257",4.382,"131,434,588.743",0.098,"496,183,985.450"
2026/03/23,Exportación a Colombia,"102,899.165",-16.992,"2,641,565.807",4.053,"7,145,959.670",1.461,"137,564,009.724"
2026/03/23,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/23,Total Exportación,"102,899.165",-16.992,"2,641,565.807",4.053,"7,145,959.670",1.461,"138,066,212.660"
2026/03/23,Demanda Distribución,"91,561,906.747",6.244,"2,034,330,623.732",4.713,"7,274,498,268.164",1.275,"31,322,503,586.836"
2026/03/23,Total Pérdidas Transporte,"-21,558,275.547",18.841,"26,407,738.730",-44.945,"156,921,813.606",-12.079,"1,300,436,142.007"
2026/03/24,Generación Hidráulica,"62,008,839.943",7.592,"1,878,067,028.466",3.414,"6,487,286,282.686",0.965,"29,555,206,712.941"
2026/03/24,Generación Vapor Bunker,"5,816,820.848",-11.364,"146,496,232.649",4.135,"520,931,417.473",1.129,"1,557,956,854.201"
2026/03/24,Generación Turbinas a Gas,"1,527,800.465",3.566,"38,397,955.804",4.144,"130,101,868.334",1.188,"471,318,882.586"
2026/03/24,Generación Turbinas a Diesel,"4,372,160.536",1.525,"71,078,078.885",6.554,"242,537,505.996",1.836,"652,299,849.687"
2026/03/24,Generación Motores Bunker,"7,342,242.962",47.771,"150,130,206.289",5.142,"584,446,982.586",1.272,"1,684,040,470.050"
2026/03/24,Generación de Otros Tipos,"170,924.399",-8.889,"7,090,143.225",2.470,"28,144,227.284",0.611,"403,192,643.867"
2026/03/24,Total Generación,"81,238,789.153",8.125,"2,291,259,645.318",3.676,"7,993,448,284.359",1.027,"34,324,015,413.332"
2026/03/24,Importación de Colombia,"134,841.251",4.751,"3,201,058.864",4.398,"131,569,360.305",0.103,"496,040,939.938"
2026/03/24,Importación de Perú,2.054,100.000,38.698,5.605,71.743,2.947,71.759
2026/03/24,Total Importación,"134,843.305",4.753,"3,201,097.562",4.398,"131,569,432.048",0.103,"496,041,011.697"
2026/03/24,Exportación a Colombia,"114,767.462",11.534,"2,756,333.269",4.345,"7,260,727.132",1.606,"136,215,742.526"
2026/03/24,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/24,Total Exportación,"114,767.462",11.534,"2,756,333.269",4.345,"7,260,727.132",1.606,"136,717,945.462"
2026/03/24,Demanda Distribución,"94,989,519.803",3.743,"2,129,320,143.535",4.669,"7,369,487,787.967",1.306,"31,324,207,340.811"
2026/03/24,Total Pérdidas Transporte,"-21,243,822.168",-1.459,"5,163,916.562",-80.445,"135,677,991.438",-13.538,"1,271,898,024.839"
2026/03/25,Generación Hidráulica,"61,904,899.551",-0.168,"1,939,971,928.017",3.296,"6,549,191,182.237",0.954,"29,522,194,020.007"
2026/03/25,Generación Vapor Bunker,"6,259,233.186",7.606,"152,755,465.835",4.273,"527,190,650.659",1.202,"1,560,486,084.444"
2026/03/25,Generación Turbinas a Gas,"1,475,546.181",-3.420,"39,873,501.985",3.843,"131,577,414.515",1.134,"471,402,862.881"
2026/03/25,Generación Turbinas a Diesel,"4,516,062.088",3.291,"75,594,140.973",6.354,"247,053,568.084",1.862,"653,364,546.678"
2026/03/25,Generación Motores Bunker,"7,518,162.900",2.396,"157,648,369.189",5.008,"591,965,145.486",1.286,"1,691,080,350.308"
2026/03/25,Generación de Otros Tipos,"130,797.101",-23.477,"7,220,940.326",1.845,"28,275,024.385",0.465,"402,895,480.795"
2026/03/25,Total Generación,"81,804,701.007",0.697,"2,373,064,346.325",3.570,"8,075,252,985.366",1.023,"34,301,423,345.113"
2026/03/25,Importación de Colombia,"135,343.069",0.372,"3,336,401.933",4.228,"131,704,703.374",0.103,"496,079,814.052"
2026/03/25,Importación de Perú,0.000,-100.000,38.698,0.000,71.743,0.000,71.759
2026/03/25,Total Importación,"135,343.069",0.371,"3,336,440.631",4.228,"131,704,775.117",0.103,"496,079,885.811"
2026/03/25,Exportación a Colombia,"126,670.413",10.371,"2,883,003.682",4.596,"7,387,397.545",1.745,"133,505,373.280"
2026/03/25,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/25,Total Exportación,"126,670.413",10.371,"2,883,003.682",4.596,"7,387,397.545",1.745,"134,007,576.216"
2026/03/25,Demanda Distribución,"97,206,338.417",2.334,"2,226,526,481.952",4.565,"7,466,694,126.384",1.319,"31,325,860,043.265"
2026/03/25,Total Pérdidas Transporte,"-23,041,924.755",8.464,"-17,878,008.193",-446.210,"112,636,066.683",-16.983,"1,243,659,780.340"
2026/03/26,Generación Hidráulica,"62,402,597.767",0.804,"2,002,374,525.784",3.217,"6,611,593,780.004",0.953,"29,493,241,941.084"
2026/03/26,Generación Vapor Bunker,"5,864,959.954",-6.299,"158,620,425.789",3.839,"533,055,610.613",1.112,"1,562,038,206.616"
2026/03/26,Generación Turbinas a Gas,"1,492,575.656",1.154,"41,366,077.641",3.743,"133,069,990.171",1.134,"471,308,336.673"
2026/03/26,Generación Turbinas a Diesel,"4,961,886.415",9.872,"80,556,027.388",6.564,"252,015,454.499",2.008,"655,023,803.802"
2026/03/26,Generación Motores Bunker,"7,505,596.549",-0.167,"165,153,965.738",4.761,"599,470,742.035",1.268,"1,697,222,657.991"
2026/03/26,Generación de Otros Tipos,"145,697.601",11.392,"7,366,637.927",2.018,"28,420,721.986",0.515,"402,852,912.685"
2026/03/26,Total Generación,"82,373,313.942",0.695,"2,455,437,660.267",3.471,"8,157,626,299.308",1.020,"34,281,687,858.851"
2026/03/26,Importación de Colombia,"146,360.030",8.140,"3,482,761.963",4.387,"131,851,063.404",0.111,"495,932,970.240"
2026/03/26,Importación de Perú,0.000,0.000,38.698,0.000,71.743,0.000,71.759
2026/03/26,Total Importación,"146,360.030",8.140,"3,482,800.661",4.387,"131,851,135.147",0.111,"495,933,041.999"
2026/03/26,Exportación a Colombia,"130,460.191",2.992,"3,013,463.873",4.525,"7,517,857.736",1.766,"132,822,426.181"
2026/03/26,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/26,Total Exportación,"130,460.191",2.992,"3,013,463.873",4.525,"7,517,857.736",1.766,"133,324,629.117"
2026/03/26,Demanda Distribución,"95,890,960.156",-1.353,"2,322,417,442.108",4.307,"7,562,585,086.540",1.284,"31,326,856,284.685"
2026/03/26,Total Pérdidas Transporte,"-21,153,040.525",-8.198,"-39,031,048.718",118.319,"91,483,026.158",-18.780,"1,217,364,416.372"
2026/03/27,Generación Hidráulica,"63,821,029.601",2.273,"2,066,195,555.385",3.187,"6,675,414,809.605",0.965,"29,473,839,551.086"
2026/03/27,Generación Vapor Bunker,"5,868,485.052",0.060,"164,488,910.841",3.700,"538,924,095.665",1.101,"1,563,653,518.154"
2026/03/27,Generación Turbinas a Gas,"1,770,440.849",18.616,"43,136,518.490",4.280,"134,840,431.020",1.330,"471,214,288.349"
2026/03/27,Generación Turbinas a Diesel,"4,866,677.961",-1.919,"85,422,705.349",6.041,"256,882,132.460",1.931,"656,412,938.654"
2026/03/27,Generación Motores Bunker,"7,664,095.854",2.112,"172,818,061.592",4.641,"607,134,837.889",1.278,"1,701,052,248.399"
2026/03/27,Generación de Otros Tipos,"226,242.264",55.282,"7,592,880.191",3.071,"28,646,964.250",0.796,"402,993,297.469"
2026/03/27,Total Generación,"84,216,971.581",2.238,"2,539,654,631.848",3.430,"8,241,843,270.889",1.032,"34,269,165,842.111"
2026/03/27,Importación de Colombia,"165,080.726",12.791,"3,647,842.689",4.740,"132,016,144.130",0.125,"495,602,048.653"
2026/03/27,Importación de Perú,0.714,100.000,39.412,1.845,72.457,0.995,72.473
2026/03/27,Total Importación,"165,081.440",12.791,"3,647,882.101",4.740,"132,016,216.587",0.125,"495,602,121.126"
2026/03/27,Exportación a Colombia,"106,418.770",-18.428,"3,119,882.643",3.531,"7,624,276.506",1.416,"132,807,046.616"
2026/03/27,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/27,Total Exportación,"106,418.770",-18.428,"3,119,882.643",3.531,"7,624,276.506",1.416,"133,309,249.552"
2026/03/27,Demanda Distribución,"96,364,746.641",0.494,"2,418,782,188.749",4.149,"7,658,949,833.181",1.274,"31,330,176,298.353"
2026/03/27,Total Pérdidas Transporte,"-19,979,450.508",-5.548,"-59,010,499.226",51.189,"71,503,575.650",-21.840,"1,197,236,869.464"
2026/03/28,Generación Hidráulica,"59,646,179.953",-6.541,"2,125,841,735.338",2.887,"6,735,060,989.558",0.894,"29,450,605,290.738"
2026/03/28,Generación Vapor Bunker,"5,804,473.335",-1.091,"170,293,384.176",3.529,"544,728,569.000",1.077,"1,564,173,448.522"
2026/03/28,Generación Turbinas a Gas,"1,835,772.786",3.690,"44,972,291.276",4.256,"136,676,203.806",1.361,"471,097,803.818"
2026/03/28,Generación Turbinas a Diesel,"5,087,801.309",4.544,"90,510,506.658",5.956,"261,969,933.769",1.981,"658,202,919.623"
2026/03/28,Generación Motores Bunker,"7,363,635.882",-3.920,"180,181,697.474",4.261,"614,498,473.771",1.213,"1,704,307,273.362"
2026/03/28,Generación de Otros Tipos,"228,096.097",0.819,"7,820,976.288",3.004,"28,875,060.347",0.796,"403,172,520.199"
2026/03/28,Total Generación,"79,965,959.362",-5.048,"2,619,620,591.210",3.149,"8,321,809,230.251",0.970,"34,251,559,256.262"
2026/03/28,Importación de Colombia,"159,756.997",-3.225,"3,807,599.686",4.379,"132,175,901.127",0.121,"495,606,782.772"
2026/03/28,Importación de Perú,0.176,-75.350,39.588,0.447,72.633,0.243,72.649
2026/03/28,Total Importación,"159,757.173",-3.225,"3,807,639.274",4.379,"132,175,973.760",0.121,"495,606,855.421"
2026/03/28,Exportación a Colombia,"134,760.160",26.632,"3,254,642.803",4.319,"7,759,036.666",1.768,"132,804,819.776"
2026/03/28,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
2026/03/28,Total Exportación,"134,760.160",26.632,"3,254,642.803",4.319,"7,759,036.666",1.768,"133,307,022.712"
2026/03/28,Demanda Distribución,"91,686,229.035",-4.855,"2,510,468,417.784",3.791,"7,750,636,062.216",1.197,"31,329,814,139.736"
2026/03/28,Total Pérdidas Transporte,"-19,287,004.639",-3.466,"-78,297,503.865",32.684,"52,216,571.011",-26.973,"1,176,565,155.674"
2026/03/29,Generación Hidráulica,"51,913,507.339",-12.964,"2,177,755,242.677",2.442,"6,786,974,496.897",0.771,"29,413,586,097.544"
2026/03/29,Generación Vapor Bunker,"6,301,407.598",8.561,"176,594,791.774",3.700,"551,029,976.598",1.157,"1,567,064,108.227"
2026/03/29,Generación Turbinas a Gas,"1,705,092.054",-7.119,"46,677,383.330",3.791,"138,381,295.860",1.248,"471,149,806.694"
2026/03/29,Generación Turbinas a Diesel,"4,974,826.740",-2.220,"95,485,333.398",5.496,"266,944,760.509",1.899,"660,068,826.177"
2026/03/29,Generación Motores Bunker,"7,712,489.899",4.738,"187,894,187.373",4.280,"622,210,963.670",1.255,"1,711,208,995.056"
2026/03/29,Generación de Otros Tipos,"320,246.343",40.400,"8,141,222.631",4.095,"29,195,306.690",1.109,"403,416,138.877"
2026/03/29,Total Generación,"72,927,569.973",-8.802,"2,692,548,161.183",2.784,"8,394,736,800.224",0.876,"34,226,493,972.575"
2026/03/29,Importación de Colombia,"115,400.113",-27.765,"3,922,999.799",3.031,"132,291,301.240",0.087,"495,665,691.843"
2026/03/29,Importación de Perú,0.000,-100.000,39.588,0.000,72.633,0.000,72.649
2026/03/29,Total Importación,"115,400.113",-27.765,"3,923,039.387",3.031,"132,291,373.873",0.087,"495,665,764.492"
2026/03/29,Exportación a Colombia,"108,648.200",-19.377,"3,363,291.003",3.338,"7,867,684.866",1.400,"129,008,195.885"
2026/03/29,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"502,202.936"
